Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Traffic Type,Traffic Subtype,Fwd_Bwd_Packet_Ratio,Total_Packets,Total_Bytes,Avg_Packet_Size_Total,Flow_Symmetry,Flow_Activity
192.168.1.70-192.168.1.90-39548-49979-6,192.168.1.70,39548.0,192.168.1.90,49979,6.0,01/01/1970 05:13:19 AM,20426.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.91442279447764,20426.0,0.0,20426.0,20426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,48.957211397238815,48.957211397238815,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65280.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,1.0,2.0,0.0,0.0,1.0,1.9599657397988681
192.168.1.70-192.168.1.90-8606-0-6,192.168.1.70,8606.0,192.168.1.90,0,6.0,03/01/1970 04:02:23 AM,3551153.0,2.0,1.0,100.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,28.159868076650035,0.8447960422995011,1775576.5,2344103.52736062,3433108.0,118045.0,3433108.0,3433108.0,0.0,3433108.0,3433108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.5631973615330007,0.2815986807665003,0.0,50.0,37.5,25.0,625.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,512.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS CWR,1.5,3.0,100.0,25.0,0.75,0.6591736203990506
192.168.1.70-192.168.1.90-21806-0-6,192.168.1.70,21806.0,192.168.1.90,0,6.0,01/01/1970 05:00:10 AM,13095352.0,4.0,0.0,2000.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,152.72594428924094,0.3054518885784819,4365117.333333333,2278207.7290353337,6995765.0,3049482.0,13095352.0,4365117.333333333,2278207.7290353337,6995765.0,3049482.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,0.0,0.3054518885784819,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,625.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,666.0,0.0,0.0,512.0,0.0,3.0,20.0,3049482.0,0.0,3049482.0,3049482.0,6995765.0,0.0,6995765.0,6995765.0,Malicious,DoS,DoS PSH,5.0,4.0,2000.0,400.0,0.19999999999999996,0.2837814905225496
192.168.1.70-192.168.1.90-8601-0-6,192.168.1.70,8601.0,192.168.1.90,0,6.0,01/01/1970 11:11:17 PM,69797.0,1.0,1.0,1356.0,0.0,1356.0,1356.0,1356.0,0.0,0.0,0.0,0.0,0.0,19427.769101823866,28.654526698855253,69797.0,0.0,69797.0,69797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,20.0,14.327263349427628,14.327263349427628,0.0,1356.0,904.0,782.8869650211325,612912.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1356.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS URG,1.0,2.0,1356.0,452.0,1.0,1.8695135619187568
192.168.1.70-192.168.1.90-40600-0-6,192.168.1.70,40600.0,192.168.1.90,0,6.0,01/01/1970 10:46:07 PM,53172731.0,3.0,1.0,150.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2.82099484414295,0.0752265291771453,17724243.666666664,21539987.786512423,41707462.0,25183.0,53147548.0,26573774.0,21402266.81832296,41707462.0,11440086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,0.056419896882859,0.0188066322942863,0.0,50.0,40.0,22.36067977499789,500.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,0.0,0.0,512.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,26573774.0,21402266.81832296,41707462.0,11440086.0,Malicious,DoS,DoS CWR,2.0,4.0,150.0,30.0,0.6,0.07383788718349828
192.168.1.70-192.168.1.90-15335-0-6,192.168.1.70,15335.0,192.168.1.90,0,6.0,01/01/1970 04:54:11 AM,7705.0,1.0,1.0,30.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,3893.575600259572,259.57170668397146,7705.0,0.0,7705.0,7705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,129.78585334198573,129.78585334198573,0.0,30.0,20.0,17.320508075688775,300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ECN,1.0,2.0,30.0,10.0,1.0,1.9847078261991355
192.168.1.70-192.168.1.90-20553-0-6,192.168.1.70,20553.0,192.168.1.90,0,6.0,01/01/1970 10:52:32 PM,7664303.0,2.0,0.0,1000.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,130.4750086211362,0.2609500172422724,7664303.0,0.0,7664303.0,7664303.0,7664303.0,7664303.0,0.0,7664303.0,7664303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.2609500172422724,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,0.0,512.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,7664303.0,0.0,7664303.0,7664303.0,Malicious,DoS,DoS RST,3.0,2.0,1000.0,333.3333333333333,0.33333333333333337,0.2308321858088296
192.168.1.70-192.168.1.90-2963-8399-6,192.168.1.70,2963.0,192.168.1.90,8399,6.0,01/01/1970 07:46:14 AM,6514121.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3070253070214692,6514121.0,0.0,6514121.0,6514121.0,6514121.0,6514121.0,0.0,6514121.0,6514121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.3070253070214692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,512.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6514121.0,0.0,6514121.0,6514121.0,Malicious,Information Gathering,Information Gathering,3.0,2.0,0.0,0.0,0.33333333333333337,0.26616553020639405
192.168.1.70-192.168.1.90-38019-0-17,192.168.1.70,38019.0,192.168.1.90,0,17.0,03/01/1970 04:24:02 AM,38139214.0,6.0,0.0,1650.0,0.0,500.0,50.0,275.0,246.47515087732475,0.0,0.0,0.0,0.0,43.26255910779913,0.1573183967556332,7627842.8,5376697.51770538,14688944.0,1433581.0,38139214.0,7627842.8,5376697.51770538,14688944.0,1433581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.1573183967556332,0.0,50.0,500.0,242.8571428571429,240.535117721182,57857.14285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.3333333333333,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,330.0,0.0,0.0,0.0,0.0,5.0,8.0,1433581.0,0.0,1433581.0,1433581.0,11193178.0,3071325.6937959217,14688944.0,8927843.0,Malicious,DoS,DoS UDP,7.0,6.0,1650.0,235.71428571428572,0.1428571428571429,0.15329893952392604
192.168.1.70-192.168.1.90-38029-0-6,192.168.1.70,38029.0,192.168.1.90,0,6.0,03/01/1970 04:02:25 AM,46183432.0,2.0,1.0,100.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2.165278665301444,0.0649583599590433,23091716.0,32369272.377210584,45980248.0,203184.0,45980248.0,45980248.0,0.0,45980248.0,45980248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0433055733060288,0.0216527866530144,0.0,50.0,37.5,25.0,625.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,512.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,45980248.0,0.0,45980248.0,45980248.0,Malicious,DoS,DoS CWR,1.5,3.0,100.0,25.0,0.75,0.06358164026728703
192.168.1.70-192.168.1.90-11770-0-6,192.168.1.70,11770.0,192.168.1.90,0,6.0,01/01/1970 10:44:00 PM,13898.0,1.0,1.0,50.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,3597.6399481939848,143.90559792775937,13898.0,0.0,13898.0,13898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,20.0,71.95279896387969,71.95279896387969,0.0,50.0,33.33333333333333,28.867513459481287,833.3333333333334,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS URG,1.0,2.0,50.0,16.666666666666668,1.0,1.9725850134826186
192.168.1.70-192.168.1.90-43993-0-6,192.168.1.70,43993.0,192.168.1.90,0,6.0,01/01/1970 10:49:47 PM,17904.0,1.0,1.0,500.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,27926.72028596961,111.70688114387846,17904.0,0.0,17904.0,17904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,55.85344057193923,55.85344057193923,0.0,500.0,333.33333333333337,288.67513459481285,83333.33333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK,1.0,2.0,500.0,166.66666666666666,1.0,1.9648218299564597
192.168.1.70-192.168.1.90-39152-0-6,192.168.1.70,39152.0,192.168.1.90,0,6.0,03/01/1970 04:11:19 AM,23169625.0,2.0,0.0,1000.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,43.15995619264447,0.0863199123852889,23169625.0,0.0,23169625.0,23169625.0,23169625.0,23169625.0,0.0,23169625.0,23169625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0863199123852889,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,750.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,0.0,512.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,23169625.0,0.0,23169625.0,23169625.0,Malicious,DoS,DoS CWR,3.0,2.0,1000.0,333.3333333333333,0.33333333333333337,0.082748491132982
192.168.1.70-192.168.1.90-59431-0-6,192.168.1.70,59431.0,192.168.1.90,0,6.0,01/01/1970 04:51:39 AM,2721580.0,2.0,0.0,100.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,36.74336231159841,0.7348672462319682,2721580.0,0.0,2721580.0,2721580.0,2721580.0,2721580.0,0.0,2721580.0,2721580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.7348672462319682,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,512.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS RST,3.0,2.0,100.0,33.333333333333336,0.33333333333333337,0.5374061554501045
192.168.1.70-192.168.1.90-31985-0-17,192.168.1.70,31985.0,192.168.1.90,0,17.0,01/01/1970 10:47:08 PM,14976782.0,4.0,0.0,2000.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,133.54003550295383,0.2670800710059077,4992260.666666666,3658912.636866359,9213221.0,2722840.0,14976782.0,4992260.666666666,3658912.636866359,9213221.0,2722840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.2670800710059077,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,666.0,0.0,0.0,0.0,0.0,3.0,8.0,5763561.0,0.0,5763561.0,5763561.0,9213221.0,0.0,9213221.0,9213221.0,Malicious,DoS,DoS UDP,5.0,4.0,2000.0,400.0,0.19999999999999996,0.2503633084559832
192.168.1.70-192.168.1.90-7547-0-6,192.168.1.70,7547.0,192.168.1.90,0,6.0,03/01/1970 03:40:37 AM,14494200.0,2.0,0.0,2712.0,0.0,1356.0,1356.0,1356.0,0.0,0.0,0.0,0.0,0.0,187.1093264892164,0.1379862289743483,14494200.0,0.0,14494200.0,14494200.0,14494200.0,14494200.0,0.0,14494200.0,14494200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.1379862289743483,0.0,1356.0,1356.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2034.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2712.0,0.0,0.0,512.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,14494200.0,0.0,14494200.0,14494200.0,Malicious,DoS,DoS ECN,3.0,2.0,2712.0,904.0,0.33333333333333337,0.12908055917698236
192.168.1.70-192.168.1.90-37804-0-6,192.168.1.70,37804.0,192.168.1.90,0,6.0,03/01/1970 03:55:51 AM,16539717.0,2.0,1.0,100.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,6.046052662206978,0.1813815798662093,8269858.5,11327138.578079836,16279355.0,260362.0,16279355.0,16279355.0,0.0,16279355.0,16279355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.1209210532441395,0.0604605266220697,0.0,50.0,37.5,25.0,625.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,512.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,16279355.0,0.0,16279355.0,16279355.0,Malicious,DoS,DoS FIN,1.5,3.0,100.0,25.0,0.75,0.17104038793784415
192.168.1.70-192.168.1.90-22264-0-6,192.168.1.70,22264.0,192.168.1.90,0,6.0,03/01/1970 04:11:28 AM,33654639.0,6.0,1.0,2960.0,0.0,500.0,480.0,493.3333333333333,10.32795558988644,0.0,0.0,0.0,0.0,87.95221366064868,0.2079950998731556,5609106.5,4169928.2174300672,10253095.0,92270.0,33562369.0,6712473.8,3550314.237195026,10253095.0,3042501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,20.0,0.1782815141769905,0.029713585696165,0.0,500.0,430.0,174.0279123753264,30285.714285714286,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,491.4285714285714,493.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,592.0,0.0,0.0,512.0,0.0,5.0,20.0,3077228.0,49111.39438053047,3111955.0,3042501.0,9135971.0,1784162.6487237648,10253095.0,7078322.0,Malicious,DoS,DoS CWR,3.5,7.0,2960.0,370.0,0.375,0.20199315883798413
192.168.1.70-192.168.1.90-30264-0-6,192.168.1.70,30264.0,192.168.1.90,0,6.0,03/01/1970 03:59:44 AM,19654074.0,2.0,0.0,100.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,5.08800363731204,0.1017600727462408,19654074.0,0.0,19654074.0,19654074.0,19654074.0,19654074.0,0.0,19654074.0,19654074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.1017600727462408,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,512.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,19654074.0,0.0,19654074.0,19654074.0,Malicious,DoS,DoS RST,3.0,2.0,100.0,33.333333333333336,0.33333333333333337,0.09683319620138864
192.168.1.70-192.168.1.90-6595-0-6,192.168.1.70,6595.0,192.168.1.90,0,6.0,03/01/1970 03:38:26 AM,14391733.0,2.0,0.0,2712.0,0.0,1356.0,1356.0,1356.0,0.0,0.0,0.0,0.0,0.0,188.44151708484307,0.1389686704165509,14391733.0,0.0,14391733.0,14391733.0,14391733.0,14391733.0,0.0,14391733.0,14391733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.1389686704165509,0.0,1356.0,1356.0,1356.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2034.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2712.0,0.0,0.0,512.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,14391733.0,0.0,14391733.0,14391733.0,Malicious,DoS,DoS RST,3.0,2.0,2712.0,904.0,0.33333333333333337,0.1299398839623842
192.168.1.70-192.168.1.90-45715-0-6,192.168.1.70,45715.0,192.168.1.90,0,6.0,03/01/1970 04:01:18 AM,24820.0,1.0,1.0,50.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,2014.5044319097503,80.58017727639002,24820.0,0.0,24820.0,24820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,40.29008863819501,40.29008863819501,0.0,50.0,33.33333333333333,28.867513459481287,833.3333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ECN,1.0,2.0,50.0,16.666666666666668,1.0,1.951562225561562
192.168.1.70-192.168.1.90-7332-0-6,192.168.1.70,7332.0,192.168.1.90,0,6.0,03/01/1970 03:36:16 AM,44967535.0,4.0,1.0,5404.0,0.0,1356.0,1336.0,1351.0,10.000000000000014,0.0,0.0,0.0,0.0,120.17558889985854,0.1111913294780334,11241883.75,10255212.401409682,24958286.0,131215.0,44836320.0,14945440.0,8686546.996105876,24958286.0,9425904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0889530635824267,0.0222382658956066,0.0,1356.0,1126.6666666666667,552.0096617511931,304714.6666666667,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1352.0,1351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1801.0,0.0,0.0,512.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,14945440.0,8686546.996105876,24958286.0,9425904.0,Malicious,DoS,DoS ACK,2.5,5.0,5404.0,900.6666666666666,0.5,0.10877241949127793
192.168.1.70-192.168.1.90-40614-0-6,192.168.1.70,40614.0,192.168.1.90,0,6.0,03/01/1970 04:04:36 AM,11950691.0,2.0,0.0,1000.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,83.6771697971272,0.1673543395942544,11950691.0,0.0,11950691.0,11950691.0,11950691.0,11950691.0,0.0,11950691.0,11950691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.1673543395942544,0.0,500.0,500.0,500.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,0.0,512.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,11950691.0,0.0,11950691.0,11950691.0,Malicious,DoS,DoS FIN,3.0,2.0,1000.0,333.3333333333333,0.33333333333333337,0.15443191409632118
192.168.1.70-192.168.1.90-2389-46452-6,192.168.1.70,2389.0,192.168.1.90,46452,6.0,01/01/1970 07:46:56 AM,2919933.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0274208346561378,1459966.5,2047780.5312094605,2907966.0,11967.0,2907966.0,2907966.0,0.0,2907966.0,2907966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.6849472231040918,0.3424736115520459,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,512.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,1.5,3.0,0.0,0.0,0.75,0.7653192031598499
192.168.1.70-192.168.1.90-52918-0-6,192.168.1.70,52918.0,192.168.1.90,0,6.0,01/01/1970 04:53:18 AM,8415507.0,3.0,0.0,150.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,17.82423804056012,0.3564847608112024,4207753.5,2081237.9956680832,5679411.0,2736096.0,8415507.0,4207753.5,2081237.9956680832,5679411.0,2736096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,0.3564847608112024,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,66.66666666666667,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,0.0,0.0,512.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,5679411.0,0.0,5679411.0,5679411.0,Malicious,DoS,DoS URG,4.0,3.0,150.0,37.5,0.25,0.3186233093979963
192.168.1.70-192.168.1.90-2103-43602-6,192.168.1.70,2103.0,192.168.1.90,43602,6.0,01/01/1970 09:17:20 AM,59408.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.665499596014,59408.0,0.0,59408.0,59408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,16.832749798007,16.832749798007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,1.0,2.0,0.0,0.0,1.0,1.887846797456693
192.168.1.70-192.168.1.90-51219-0-6,192.168.1.70,51219.0,192.168.1.90,0,6.0,01/01/1970 10:41:04 PM,29989915.0,3.0,1.0,130.0,0.0,50.0,30.0,43.333333333333336,11.547005383792516,0.0,0.0,0.0,0.0,4.3347905454216855,0.1333781706283595,9996638.333333332,9640032.229779128,19259419.0,19138.0,29970777.0,14985388.5,6044391.899096261,19259419.0,10711358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,0.1000336279712696,0.0333445426570898,0.0,50.0,32.0,20.4939015319192,420.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,43.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,0.0,0.0,512.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,14985388.5,6044391.899096261,19259419.0,10711358.0,Malicious,DoS,DoS ACK,2.0,4.0,130.0,26.0,0.6,0.12907424883224106
192.168.1.70-192.168.1.90-1181-30504-6,192.168.1.70,1181.0,192.168.1.90,30504,6.0,01/01/1970 09:17:42 AM,7081277.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824349336991054,7081277.0,0.0,7081277.0,7081277.0,7081277.0,7081277.0,0.0,7081277.0,7081277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.2824349336991054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,512.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,7081277.0,0.0,7081277.0,7081277.0,Malicious,Information Gathering,Information Gathering,3.0,2.0,0.0,0.0,0.33333333333333337,0.24748563871774226
